,150,220,221,225,226,227,228,229,231,250,251,254,270,271,272,273,274
2016-05-11,1.0,1.242,0.092,1.0979999999999999,0.002,0.204,0.528,0.0,0.001,0.0,3.0,0.0,0.38799999999999996,0.552,350.0,0.16399999999999998,2.6660000000000004
2016-05-12,0.0,0.868,0.001,0.0,0.758,0.0,0.0,0.0,0.001,0.0,0.302,0.0,124.0,0.0,256.0,0.604,0.337
2016-05-13,1.0,1.77,0.324,1.84,0.001,0.0,0.6459999999999999,0.0,0.001,0.0,0.114,0.0,0.402,0.0,0.0,5.0,0.006
2016-05-14,0.0,4.502000000000001,0.292,2.088,1.044,1.1420000000000001,0.518,0.054000000000000006,0.002,0.0,0.11,0.0,4.0,0.298,0.012,0.304,1.0
2016-05-15,1.0,3.988,0.968,0.13,0.386,0.0,1.302,0.0,0.002,0.0,0.29600000000000004,0.0,0.28,0.204,0.0,0.28600000000000003,0.6519999999999999
2016-05-16,1.0,3.048,0.001,0.7,0.0,0.0,0.0,0.0,0.20800000000000002,0.28800000000000003,5.0,0.0,0.51,0.0,0.0,0.0,1.0
2016-05-17,0.0,0.466,0.406,1.354,0.23,0.28600000000000003,0.0,0.0,0.002,0.0,2.0,0.0,0.188,0.11800000000000001,0.001,0.304,0.014
2016-05-18,0.0,3.416,0.326,0.0,5.3260000000000005,0.0,0.48,0.0,0.43799999999999994,0.0,0.292,0.0,1.0,0.38,0.46399999999999997,5.0,0.002
2016-05-19,0.0,1.696,0.0,0.0,0.58,0.23,0.0,0.1,0.878,0.0,4.0,0.0,1.25,0.0,0.003,0.0,1.0
2016-05-20,1.0,1.64,0.74,2.074,5.792000000000001,0.0,0.066,0.0,0.001,0.0,24.0,0.0,3.0,0.0,424.0,0.442,12.0
2016-05-21,0.0,0.001,0.001,0.0,0.9159999999999999,0.546,0.08800000000000001,0.0,0.002,0.0,1.0,0.0,0.308,0.25,0.006,0.0,1.0
2016-05-22,2.0,1.06,0.25,392.0,0.6659999999999999,0.35200000000000004,0.092,0.0,0.272,0.0,1.5,0.0,0.24600000000000002,0.528,848.0,0.138,1.0
2016-05-23,0.0,0.764,0.536,2.96,0.001,0.0,0.0,0.0,0.726,0.0,1.579,0.0,2.0,0.0,0.0,0.154,19.0
2016-05-24,1.0,0.354,0.196,0.31,0.0,0.0,0.3,0.0,0.004,0.0,0.001,0.0,2.0,0.0,0.002,0.35600000000000004,0.001
2016-05-25,0.0,1.31,0.092,1.5299999999999998,0.318,0.584,0.0,0.0,0.17600000000000002,0.0,2.0,0.0,1.5,0.0,0.0,5.0,1.0
2016-05-26,1.0,1.204,0.002,0.0,0.7340000000000001,0.0,0.0,0.08,0.001,0.34,0.008,0.0,0.506,0.0,0.0,0.266,0.262
2016-05-27,1.0,0.792,0.136,0.0,0.0,0.0,0.0,0.0,0.262,0.0,2.0,0.0,0.28600000000000003,0.124,0.001,0.25,2.0
2016-05-28,1.0,0.98,1.12,0.52,0.0,0.386,0.8140000000000001,0.0,0.8800000000000001,0.0,1.046,0.0,4.0,1.026,990.0,0.522,0.212
2016-05-29,0.0,0.426,0.6659999999999999,2.14,0.862,0.0,0.5640000000000001,0.0,0.46399999999999997,0.0,2.0,0.0,3.25,0.188,1038.0,0.0,0.018000000000000002
2016-05-30,0.0,1.276,1.44,1.57,3.242,0.0,0.23800000000000002,0.0,0.001,0.0,0.002,0.0,0.354,0.0,0.0,0.20199999999999999,1.0
2016-05-31,0.0,0.0,0.706,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.4,0.0,0.488,0.0,0.0,0.0,12.0
2016-06-01,0.0,1.9480000000000002,0.23199999999999998,0.972,0.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,1.1,0.0,0.006,5.0,12.0
2016-06-02,0.0,0.628,0.606,1.03,0.73,0.0,0.006999999999999999,0.0,0.002,0.0,0.4,0.0,0.518,3.6959999999999997,0.0,1.062,12.0
2016-06-03,0.0,0.758,0.28600000000000003,0.0,0.0,0.0,0.526,0.0,0.001,0.0,0.306,0.0,0.38799999999999996,0.0,0.0,1.0659999999999998,1.0
2016-06-04,1.0,0.001,0.32,0.0,1.224,0.0,0.0,0.0,1.0619999999999998,0.0,24.0,0.0,0.382,0.0,0.0,0.0,12.0
2016-06-05,1.0,12.184000000000001,0.424,0.0,0.278,0.0,0.82,0.0,0.344,0.348,2.0,0.0,0.598,0.644,0.001,0.0,0.27
2016-06-06,0.0,3.0380000000000003,1.036,0.0,2.028,0.0,0.0,0.0,0.6120000000000001,0.0,1.5,0.0,0.7140000000000001,0.0,0.0,0.0,0.0
2016-06-07,1.0,4.109999999999999,0.002,0.738,11.112000000000002,0.782,0.9620000000000001,0.0,0.001,0.0,0.004,0.0,0.9339999999999999,0.214,0.002,0.18,1.0
2016-06-08,1.0,1.57,0.013000000000000001,1.9,1.486,0.248,0.0,0.0,0.001,0.0,0.282,0.0,0.9159999999999999,0.0,0.0,0.228,0.001
2016-06-09,0.0,1.85,0.34,0.0,0.28800000000000003,0.794,0.0,0.0,0.001,0.0,0.214,0.0,0.348,0.0,0.006,0.14800000000000002,0.001
2016-06-10,1.0,1.7819999999999998,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.046,0.0,0.508,0.0,8.0,0.0,0.012
2016-06-11,0.0,0.001,0.4,0.0,0.9279999999999999,0.0,0.0,0.0,0.166,0.0,0.001,0.0,0.374,0.0,0.0,0.0,2.6660000000000004
2016-06-12,0.0,1.404,0.212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.106,0.0,0.002,0.48,0.0
2016-06-13,0.0,0.642,0.057999999999999996,2.298,0.0,0.0,0.11199999999999999,0.0,10.0,0.0,2.0,0.0,0.26,0.0,6.0,0.16,12.0
2016-06-14,0.0,0.001,0.264,2.008,1.16,0.0,0.0,0.0,0.001,0.0,24.0,0.0,0.142,0.0,0.0,1.124,1.0
2016-06-15,0.0,0.924,0.46399999999999997,0.0,0.0,0.854,0.0,0.0,0.001,0.0,0.0,0.0,1.84,0.0,0.003,0.0,0.23
2016-06-16,1.0,2.2720000000000002,0.624,1.764,0.39399999999999996,0.0,0.0,0.0,0.326,0.0,16.0,0.0,4.125,0.0,0.0,0.76,12.0
2016-06-17,0.0,0.001,0.54,4.609999999999999,0.0,0.0,0.0,0.0,0.276,0.0,0.001,0.0,2.0,0.002,0.002,5.0,0.006999999999999999
2016-06-18,0.0,1.98,0.252,1.2919999999999998,0.7440000000000001,0.0,0.0,0.0,0.714,0.0,0.282,0.0,0.002,0.0,530.0,0.156,0.24
2016-06-19,1.0,1.078,0.402,0.318,2.752,0.0,0.0,0.0,0.184,0.0,1.046,0.0,1.25,0.0,1.574,0.0,0.003
2016-06-20,0.0,0.84,0.632,0.0,4.212,0.0,0.0,0.068,0.001,0.0,2.0,0.0,1.0,0.0,0.001,0.0,0.0
2016-06-21,2.0,0.001,0.114,0.0,0.452,0.0,0.0,0.0,0.002,0.582,0.0,0.0,0.134,0.0,0.0,0.648,0.008
2016-06-22,1.0,3.13,0.28600000000000003,0.868,0.0,0.0,0.0,0.0,0.306,0.0,0.002,0.0,0.24,0.0,0.001,0.0,2.0
2016-06-23,0.0,4.474,0.348,0.0,0.49200000000000005,0.0,0.0,0.0,0.001,0.0,26.0,0.514,2.0,0.0,0.001,0.0,0.0
2016-06-24,0.0,0.696,0.001,2.0180000000000002,0.444,0.0,0.08800000000000001,0.0,0.001,0.298,4.0,0.0,0.001,0.0,0.001,0.768,1.0
2016-06-25,0.0,0.5539999999999999,0.32,1.9480000000000002,0.0,0.0,0.0,0.0,0.342,0.0,0.6,0.0,0.22399999999999998,0.45,0.001,0.142,0.001
2016-06-26,0.0,2.3280000000000003,0.542,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.0,0.0,0.001,5.0,0.006
2016-06-27,0.0,2.08,0.001,0.836,0.0,1.014,0.132,0.0,0.002,0.0,28.0,0.0,0.142,0.36200000000000004,0.0,0.5539999999999999,1.0
